,Activity Wheel Software from Lafayette Instrument Company.
,Version 11.16.5338.19188
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1-FTDH63QW]
,,USB Interface REV 2 [2-FTV64L2L]
,     Experiment Name: Wolff_2-6-17_113
,     Experiment Length: 10 Days
,     Download Interval(Active Cycle): 1 Minute
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 2/13/2017 9:53:41
,     Stop Time: ~2/23/2017 9:53:41


Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15,
Counter/Animal ID, , , , , , , , , , , , , , , , ,
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,



Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.26,0.05,1.03,0.16,10.74,


 16:51:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.51,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.28,0.05,1.03,0.16,10.74,


 16:52:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.51,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.28,0.05,1.03,0.16,10.74,


 16:53:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.51,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.28,0.05,1.03,0.16,10.74,


 16:54:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.51,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.28,0.05,1.03,0.16,10.74,


 16:55:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.51,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.28,0.05,1.03,0.16,10.74,


 16:56:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.51,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.28,0.05,1.03,0.16,10.74,


 16:57:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.48,0.02,0.27,0.15,0.24,0.29,0.12,0.52,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,3.71,0.05,0.68,0.38,0.59,0.74,0.30,1.29,0.05,1.03,0.16,10.74,


 16:58:48
Interval Count,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.52,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.29,0.05,1.03,0.16,10.74,


 16:59:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.57,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.42,0.05,1.03,0.16,10.74,


 17:00:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.57,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.42,0.05,1.03,0.16,10.74,


 17:01:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:02:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:03:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:04:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:05:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:06:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:07:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:08:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:09:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:10:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:11:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:12:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.02,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.05,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:13:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:14:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:15:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:16:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:17:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:18:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:19:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:20:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:21:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:22:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:23:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:24:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:25:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:26:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:27:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.00,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.00,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:28:48
Interval Count,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.03,0.27,0.15,0.24,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.07,0.68,0.38,0.59,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:29:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.11,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.26,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:30:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.11,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.26,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:31:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.16,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.39,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:32:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.16,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.39,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:33:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.16,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.39,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:34:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.16,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.39,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:35:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,0.11,0.27,0.05,3.27,1.95,0.16,0.27,0.15,0.42,0.29,0.12,0.59,0.02,0.41,0.06,4.29,
Total Counts,0.26,0.67,0.13,8.17,4.88,0.39,0.68,0.38,1.04,0.74,0.30,1.47,0.05,1.03,0.16,10.74,


 17:36:48
Interval Count,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.30,
Average m/min.,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.13,
Distance,0.18,0.27,0.05,3.27,1.95,0.16,0.27,0.15,0.42,0.29,0.12,0.60,0.02,0.41,0.06,4.42,
Total Counts,0.46,0.68,0.13,8.17,4.88,0.39,0.68,0.38,1.04,0.74,0.30,1.50,0.05,1.03,0.16,11.04,


 17:37:48
