,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,,
,,USB Interface REV 1 [1-FTDH63QW],,,,,,,,,,,,,,
,,USB Interface REV 2 [2-FTV64L2L],,,,,,,,,,,,,,
,     Experiment Name: Wolff_2-18-17,,,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,,
,     Start Time: 2/18/2017 12:22:59,,,,,,,,,,,,,,,
,     Stop Time: ~2/28/2017 12:22:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15
Counter/Animal ID, , , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 2/18/2017 12:23:00,,,,,,,,,,,,,,,,
Distance,28709.95,17003,13678.78,2708.2,23679.78,24687.06,601.8,27278.67,2725.48,2321.44,14767.32,1068.22,23113.24,9504.92,7283,22050.19
Total Counts,71774.88,42507.5,34196.96,6770.5,59199.46,61717.66,1504.5,68196.67,6813.71,5803.59,36918.3,2670.54,57783.09,23762.3,18207.5,55125.49
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:19:49,,,,,,,,,,,,,,,,
Interval Count,77.09,0,0,0,48.78,0.07,0,0,0,5.24,0,2.38,5.86,0,0,51.63
Average m/min.,30.84,0,0,0,19.49,0.03,0,0,0,2.09,0,0.95,2.34,0,0,20.65
Distance,28740.79,17003,13678.78,2708.2,23699.29,24687.09,601.8,27278.67,2725.48,2323.53,14767.32,1069.17,23115.58,9504.92,7283,22070.85
Total Counts,71851.97,42507.5,34196.96,6770.5,59248.24,61717.72,1504.5,68196.67,6813.71,5808.83,36918.3,2672.92,57788.95,23762.3,18207.5,55177.12
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:20:49,,,,,,,,,,,,,,,,
Interval Count,68.11,0,0,0,84.62,0.09,0,0,0,5.84,0,2.74,45.83,0,0,45.42
Average m/min.,27.24,0,0,0,33.87,0.04,0,0,0,2.34,0,1.09,18.33,0,0,18.18
Distance,28768.03,17003,13678.78,2708.2,23733.14,24687.13,601.8,27278.67,2725.48,2325.87,14767.32,1070.26,23133.91,9504.92,7283,22089.02
Total Counts,71920.08,42507.5,34196.96,6770.5,59332.86,61717.82,1504.5,68196.67,6813.71,5814.67,36918.3,2675.66,57834.78,23762.3,18207.5,55222.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:21:49,,,,,,,,,,,,,,,,
Interval Count,33.7,0,0,0,82.2,0.01,0,0,0,5.34,0,2.66,34.91,0,0,48.16
Average m/min.,13.47,0,0,0,32.84,0,0,0,0,2.14,0,1.07,13.95,0,0,19.24
Distance,28781.51,17003,13678.78,2708.2,23766.02,24687.13,601.8,27278.67,2725.48,2328.01,14767.32,1071.33,23147.87,9504.92,7283,22108.28
Total Counts,71953.78,42507.5,34196.96,6770.5,59415.05,61717.83,1504.5,68196.67,6813.71,5820.01,36918.3,2678.32,57869.68,23762.3,18207.5,55270.7
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:22:49,,,,,,,,,,,,,,,,
Interval Count,0,0.28,0,0,73.92,0,0,0,0,1.58,0,2.84,0.22,0,0,37.72
Average m/min.,0,0.11,0,0,29.59,0,0,0,0,0.63,0,1.13,0.09,0,0,15.1
Distance,28781.51,17003.11,13678.78,2708.2,23795.59,24687.13,601.8,27278.67,2725.48,2328.64,14767.32,1072.46,23147.96,9504.92,7283,22123.37
Total Counts,71953.78,42507.78,34196.96,6770.5,59488.97,61717.83,1504.5,68196.67,6813.71,5821.59,36918.3,2681.16,57869.91,23762.3,18207.5,55308.42
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:23:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,81.51,0,0,0,0,0,0,1.47,3.36,0,0,55.78
Average m/min.,0,0,0,0,32.59,0,0,0,0,0,0,0.59,1.35,0,0,22.3
Distance,28781.51,17003.11,13678.78,2708.2,23828.19,24687.13,601.8,27278.67,2725.48,2328.64,14767.32,1073.05,23149.31,9504.92,7283,22145.68
Total Counts,71953.78,42507.78,34196.96,6770.5,59570.49,61717.83,1504.5,68196.67,6813.71,5821.59,36918.3,2682.63,57873.26,23762.3,18207.5,55364.2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:24:49,,,,,,,,,,,,,,,,
Interval Count,33.64,0,0,0,64.51,0,0,0,0,0,0,1.97,11.64,0,0,19.43
Average m/min.,13.45,0,0,0,25.79,0,0,0,0,0,0,0.79,4.65,0,0,7.77
Distance,28794.97,17003.11,13678.78,2708.2,23854,24687.13,601.8,27278.67,2725.48,2328.64,14767.32,1073.84,23153.96,9504.92,7283,22153.45
Total Counts,71987.42,42507.78,34196.96,6770.5,59635,61717.83,1504.5,68196.67,6813.71,5821.59,36918.3,2684.61,57884.91,23762.3,18207.5,55383.63
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:25:49,,,,,,,,,,,,,,,,
Interval Count,66.37,0,0,0,58.8,0,0,0,0,0,0,2.18,0,0,0,44.39
Average m/min.,26.55,0,0,0,23.54,0,0,0,0,0,0,0.88,0,0,0,17.76
Distance,28821.52,17003.11,13678.78,2708.2,23877.52,24687.13,601.8,27278.67,2725.48,2328.64,14767.32,1074.72,23153.96,9504.92,7283,22171.21
Total Counts,72053.79,42507.78,34196.96,6770.5,59693.8,61717.83,1504.5,68196.67,6813.71,5821.59,36918.3,2686.79,57884.91,23762.3,18207.5,55428.03
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:26:49,,,,,,,,,,,,,,,,
Interval Count,28.49,0,0,0,88.53,0,0,0,0,0,0,3.42,0,0,0,47.37
Average m/min.,11.39,0,0,0,35.38,0,0,0,0,0,0,1.36,0,0,0,18.94
Distance,28832.91,17003.11,13678.78,2708.2,23912.93,24687.13,601.8,27278.67,2725.48,2328.64,14767.32,1076.08,23153.96,9504.92,7283,22190.16
Total Counts,72082.28,42507.78,34196.96,6770.5,59782.33,61717.83,1504.5,68196.67,6813.71,5821.59,36918.3,2690.21,57884.91,23762.3,18207.5,55475.39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:27:49,,,,,,,,,,,,,,,,
Interval Count,40.3,0,0,0,76.26,0,0,0,0,0,0,2.13,0,0,0,24.43
Average m/min.,16.11,0,0,0,30.52,0,0,0,0,0,0,0.86,0,0,0,9.77
Distance,28849.03,17003.11,13678.78,2708.2,23943.44,24687.13,601.8,27278.67,2725.48,2328.64,14767.32,1076.94,23153.96,9504.92,7283,22199.93
Total Counts,72122.58,42507.78,34196.96,6770.5,59858.59,61717.83,1504.5,68196.67,6813.71,5821.59,36918.3,2692.34,57884.91,23762.3,18207.5,55499.83
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:28:49,,,,,,,,,,,,,,,,
Interval Count,42.79,0,0,0,82.61,11.16,0,0,0,0,0,2.14,0,0,0,2.55
Average m/min.,17.12,0,0,0,33.03,4.46,0,0,0,0,0,0.85,0,0,0,1.02
Distance,28866.15,17003.11,13678.78,2708.2,23976.48,24691.59,601.8,27278.67,2725.48,2328.64,14767.32,1077.79,23153.96,9504.92,7283,22200.95
Total Counts,72165.37,42507.78,34196.96,6770.5,59941.2,61728.99,1504.5,68196.67,6813.71,5821.59,36918.3,2694.49,57884.91,23762.3,18207.5,55502.38
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:29:49,,,,,,,,,,,,,,,,
Interval Count,0.37,0,0,0,84.63,0,0,0,0,0,0,2.09,0,0,0,49.82
Average m/min.,0.14,0,0,0,33.82,0,0,0,0,0,0,0.84,0,0,0,19.92
Distance,28866.29,17003.11,13678.78,2708.2,24010.33,24691.59,601.8,27278.67,2725.48,2328.64,14767.32,1078.63,23153.96,9504.92,7283,22220.88
Total Counts,72165.74,42507.78,34196.96,6770.5,60025.83,61728.99,1504.5,68196.67,6813.71,5821.59,36918.3,2696.58,57884.91,23762.3,18207.5,55552.2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:30:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,84.24,0,0,0,0,0,0,2.21,0,0,0,6.04
Average m/min.,0,0,0,0,33.72,0,0,0,0,0,0,0.89,0,0,0,2.41
Distance,28866.29,17003.11,13678.78,2708.2,24044.03,24691.59,601.8,27278.67,2725.48,2328.64,14767.32,1079.52,23153.96,9504.92,7283,22223.29
Total Counts,72165.74,42507.78,34196.96,6770.5,60110.07,61728.99,1504.5,68196.67,6813.71,5821.59,36918.3,2698.79,57884.91,23762.3,18207.5,55558.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:31:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,62.34,0,0,0,0,0,0,1.95,0,0,0,0
Average m/min.,0,0,0,0,24.9,0,0,0,0,0,0,0.77,0,0,0,0
Distance,28866.29,17003.11,13678.78,2708.2,24068.96,24691.59,601.8,27278.67,2725.48,2328.64,14767.32,1080.29,23153.96,9504.92,7283,22223.29
Total Counts,72165.74,42507.78,34196.96,6770.5,60172.41,61728.99,1504.5,68196.67,6813.71,5821.59,36918.3,2700.74,57884.91,23762.3,18207.5,55558.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:32:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,2.05,43.46,0,0,0
Average m/min.,0,0,0,0,0,0,0,0,0,0,0,0.83,17.38,0,0,0
Distance,28866.29,17003.11,13678.78,2708.2,24068.96,24691.59,601.8,27278.67,2725.48,2328.64,14767.32,1081.12,23171.35,9504.92,7283,22223.29
Total Counts,72165.74,42507.78,34196.96,6770.5,60172.41,61728.99,1504.5,68196.67,6813.71,5821.59,36918.3,2702.79,57928.37,23762.3,18207.5,55558.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:33:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,1.55,49.01,0,0,0
Average m/min.,0,0,0,0,0,0,0,0,0,0,0,0.62,19.6,0,0,0
Distance,28866.29,17003.11,13678.78,2708.2,24068.96,24691.59,601.8,27278.67,2725.48,2328.64,14767.32,1081.74,23190.95,9504.92,7283,22223.29
Total Counts,72165.74,42507.78,34196.96,6770.5,60172.41,61728.99,1504.5,68196.67,6813.71,5821.59,36918.3,2704.34,57977.38,23762.3,18207.5,55558.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:34:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,2.84,0,1.5,55.33,1.03,0,0
Average m/min.,0,0,0,0,0,0,0,0,0,1.13,0,0.6,22.12,0.41,0,0
Distance,28866.29,17003.11,13678.78,2708.2,24068.96,24691.59,601.8,27278.67,2725.48,2329.77,14767.32,1082.34,23213.08,9505.33,7283,22223.29
Total Counts,72165.74,42507.78,34196.96,6770.5,60172.41,61728.99,1504.5,68196.67,6813.71,5824.43,36918.3,2705.84,58032.71,23763.33,18207.5,55558.24
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:35:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,2.11,31.97,0.01,0,0.03
Average m/min.,0,0,0,0,0,0,0,0,0,0,0,0.84,12.79,0.01,0,0.02
Distance,28866.29,17003.11,13678.78,2708.2,24068.96,24691.59,601.8,27278.67,2725.48,2329.77,14767.32,1083.18,23225.87,9505.34,7283,22223.31
Total Counts,72165.74,42507.78,34196.96,6770.5,60172.41,61728.99,1504.5,68196.67,6813.71,5824.43,36918.3,2707.95,58064.68,23763.34,18207.5,55558.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:36:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0.38
Average m/min.,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0.15
Distance,28866.29,17003.11,13678.78,2708.2,24068.96,24691.59,601.8,27278.67,2725.48,2329.77,14767.32,1084.13,23225.87,9505.34,7283,22223.46
Total Counts,72165.74,42507.78,34196.96,6770.5,60172.41,61728.99,1504.5,68196.67,6813.71,5824.43,36918.3,2710.32,58064.68,23763.34,18207.5,55558.64
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:37:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,6.84,0,0,0,0,0,0,2.24,39.72,0,0,0
Average m/min.,0,0,0,0,2.74,0,0,0,0,0,0,0.89,15.89,0,0,0
Distance,28866.29,17003.11,13678.78,2708.2,24071.7,24691.59,601.8,27278.67,2725.48,2329.77,14767.32,1085.02,23241.76,9505.34,7283,22223.46
Total Counts,72165.74,42507.78,34196.96,6770.5,60179.25,61728.99,1504.5,68196.67,6813.71,5824.43,36918.3,2712.55,58104.41,23763.34,18207.5,55558.64
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:38:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,69.55,0,0,0,0,4.21,0,2,56.76,0,0,7.42
Average m/min.,0,0,0,0,27.8,0,0,0,0,1.69,0,0.8,22.71,0,0,2.97
Distance,28866.29,17003.11,13678.78,2708.2,24099.52,24691.59,601.8,27278.67,2725.48,2331.46,14767.32,1085.82,23264.47,9505.34,7283,22226.43
Total Counts,72165.74,42507.78,34196.96,6770.5,60248.8,61728.99,1504.5,68196.67,6813.71,5828.64,36918.3,2714.55,58161.17,23763.34,18207.5,55566.07
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:39:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,65.74,0,0,0,0,2.64,0,1.32,60.16,0,0,42.72
Average m/min.,0,0,0,0,26.29,0,0,0,0,1.06,0,0.53,24.05,0,0,17.09
Distance,28866.29,17003.11,13678.78,2708.2,24125.82,24691.59,601.8,27278.67,2725.48,2332.52,14767.32,1086.35,23288.53,9505.34,7283,22243.52
Total Counts,72165.74,42507.78,34196.96,6770.5,60314.54,61728.99,1504.5,68196.67,6813.71,5831.29,36918.3,2715.87,58221.33,23763.34,18207.5,55608.79
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:40:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,45.49,0,0,0,0,6.43,0,0.47,60.46,0,0,32.87
Average m/min.,0,0,0,0,18.2,0,0,0,0,2.57,0,0.19,24.18,0,0,13.14
Distance,28866.29,17003.11,13678.78,2708.2,24144.01,24691.59,601.8,27278.67,2725.48,2335.09,14767.32,1086.54,23312.72,9505.34,7283,22256.66
Total Counts,72165.74,42507.78,34196.96,6770.5,60360.03,61728.99,1504.5,68196.67,6813.71,5837.72,36918.3,2716.34,58281.79,23763.34,18207.5,55641.66
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:41:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,33.99,0,0.03,0,0,4.58,0,0,55.61,0,0,45.97
Average m/min.,0,0,0,0,13.58,0,0.01,0,0,1.83,0,0,22.24,0,0,18.38
Distance,28866.29,17003.11,13678.78,2708.2,24157.61,24691.59,601.81,27278.67,2725.48,2336.92,14767.32,1086.54,23334.96,9505.34,7283,22275.05
Total Counts,72165.74,42507.78,34196.96,6770.5,60394.01,61728.99,1504.53,68196.67,6813.71,5842.3,36918.3,2716.34,58337.39,23763.34,18207.5,55687.63
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:42:49,,,,,,,,,,,,,,,,
Interval Count,28.78,0,0,0,0,0,0,0,0,5.03,0,0,53.89,0,0,18.14
Average m/min.,11.52,0,0,0,0,0,0,0,0,2.01,0,0,21.55,0,0,7.26
Distance,28877.81,17003.11,13678.78,2708.2,24157.61,24691.59,601.81,27278.67,2725.48,2338.93,14767.32,1086.54,23356.52,9505.34,7283,22282.31
Total Counts,72194.51,42507.78,34196.96,6770.5,60394.01,61728.99,1504.53,68196.67,6813.71,5847.33,36918.3,2716.34,58391.29,23763.34,18207.5,55705.78
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:43:49,,,,,,,,,,,,,,,,
Interval Count,46.17,0,0,0,20.54,0.03,6.25,0,0,4.34,0,0,56,0,0,0.01
Average m/min.,18.46,0,0,0,8.21,0.02,2.5,0,0,1.74,0,0,22.41,0,0,0.01
Distance,28896.27,17003.11,13678.78,2708.2,24165.82,24691.61,604.31,27278.67,2725.48,2340.67,14767.32,1086.54,23378.92,9505.34,7283,22282.32
Total Counts,72240.68,42507.78,34196.96,6770.5,60414.55,61729.01,1510.78,68196.67,6813.71,5851.67,36918.3,2716.34,58447.29,23763.34,18207.5,55705.79
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:44:49,,,,,,,,,,,,,,,,
Interval Count,48.09,0,0,0,58.29,0.12,7.11,0,0,2.11,0,0,61.08,0,0,16.07
Average m/min.,19.23,0,0,0,23.31,0.04,2.84,0,0,0.84,0,0,24.41,0,0,6.42
Distance,28915.51,17003.11,13678.78,2708.2,24189.14,24691.65,607.15,27278.67,2725.48,2341.51,14767.32,1086.54,23403.35,9505.34,7283,22288.74
Total Counts,72288.78,42507.78,34196.96,6770.5,60472.84,61729.13,1517.88,68196.67,6813.71,5853.78,36918.3,2716.34,58508.37,23763.34,18207.5,55721.86
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:45:49,,,,,,,,,,,,,,,,
Interval Count,53.13,0,0,0,71.3,0,0,0,0,0,0,0,55.07,0,0,50.18
Average m/min.,21.25,0,0,0,28.53,0,0,0,0,0,0,0,22.02,0,0,20.09
Distance,28936.76,17003.11,13678.78,2708.2,24217.66,24691.65,607.15,27278.67,2725.48,2341.51,14767.32,1086.54,23425.37,9505.34,7283,22308.82
Total Counts,72341.91,42507.78,34196.96,6770.5,60544.14,61729.13,1517.88,68196.67,6813.71,5853.78,36918.3,2716.34,58563.43,23763.34,18207.5,55772.04
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:46:49,,,,,,,,,,,,,,,,
Interval Count,34.82,0,0,0,21.16,0,0,0,0,0.54,0,0,44.42,0,0,53.17
Average m/min.,13.93,0,0,0,8.45,0,0,0,0,0.22,0,0,17.77,0,0,21.24
Distance,28950.69,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2341.73,14767.32,1086.54,23443.14,9505.34,7283,22330.08
Total Counts,72376.72,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5854.32,36918.3,2716.34,58607.86,23763.34,18207.5,55825.21
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:47:49,,,,,,,,,,,,,,,,
Interval Count,0.16,0,0,0,0,0,0,0,0,6.43,0,0,0,0,0,40.26
Average m/min.,0.06,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,16.12
Distance,28950.75,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2344.3,14767.32,1086.54,23443.14,9505.34,7283,22346.19
Total Counts,72376.88,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5860.75,36918.3,2716.34,58607.86,23763.34,18207.5,55865.47
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:48:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,4.68,0,4.29,0.41,0,0,56.34
Average m/min.,0,0,0,0,0,0,0,0,0,1.87,0,1.71,0.17,0,0,22.53
Distance,28950.75,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2346.17,14767.32,1088.25,23443.31,9505.34,7283,22368.73
Total Counts,72376.88,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5865.43,36918.3,2720.63,58608.26,23763.34,18207.5,55921.82
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:49:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,4.82,0,1.47,49,0,0,12.68
Average m/min.,0,0,0,0,0,0,0,0,0,1.93,0,0.59,19.59,0,0,5.07
Distance,28950.75,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2348.1,14767.32,1088.84,23462.91,9505.34,7283,22373.8
Total Counts,72376.88,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5870.25,36918.3,2722.11,58657.26,23763.34,18207.5,55934.5
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:50:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,5,0,5.97,55.76,0,0,51.16
Average m/min.,0,0,0,0,0,0,0,0,0,2,0,2.39,22.3,0,0,20.46
Distance,28950.75,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2350.1,14767.32,1091.23,23485.21,9505.34,7283,22394.26
Total Counts,72376.88,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5875.25,36918.3,2728.08,58713.03,23763.34,18207.5,55985.66
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:51:49,,,,,,,,,,,,,,,,
Interval Count,42.54,0,0,0,0,0,0,0,0,5.42,0,0.42,62.95,0,0,51.61
Average m/min.,17.02,0,0,0,0,0,0,0,0,2.17,0,0.17,25.18,0,0,20.64
Distance,28967.77,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2352.27,14767.32,1091.4,23510.39,9505.34,7283,22414.91
Total Counts,72419.42,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5880.67,36918.3,2728.5,58775.97,23763.34,18207.5,56037.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:52:49,,,,,,,,,,,,,,,,
Interval Count,44.17,0,0,0,0,0,0,0,0,5.18,0,8.24,58.63,0,0,57.88
Average m/min.,17.66,0,0,0,0,0,0,0,0,2.07,0,3.29,23.44,0,0,23.15
Distance,28985.44,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.69,23533.84,9505.34,7283,22438.06
Total Counts,72463.59,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2736.74,58834.61,23763.34,18207.5,56095.14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:53:49,,,,,,,,,,,,,,,,
Interval Count,60.55,0,0,0,0,0,0,0,0,0,0,0.61,28.87,0,0,23.78
Average m/min.,24.22,0,0,0,0,0,0,0,0,0,0,0.25,11.55,0,0,9.5
Distance,29009.66,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23545.39,9505.34,7283,22447.57
Total Counts,72524.14,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,58863.47,23763.34,18207.5,56118.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:54:49,,,,,,,,,,,,,,,,
Interval Count,60.47,0,0,0,0,0,0,0,0,0,0,0,58.91,0,0,0
Average m/min.,24.19,0,0,0,0,0,0,0,0,0,0,0,23.55,0,0,0
Distance,29033.85,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23568.95,9505.34,7283,22447.57
Total Counts,72584.62,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,58922.38,23763.34,18207.5,56118.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:55:49,,,,,,,,,,,,,,,,
Interval Count,57,0,0,0,0,0,0,0,0,0,0,0,64.64,0,0,0.12
Average m/min.,22.79,0,0,0,0,0,0,0,0,0,0,0,25.84,0,0,0.05
Distance,29056.65,17003.11,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23594.81,9505.34,7283,22447.62
Total Counts,72641.62,42507.78,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,58987.03,23763.34,18207.5,56119.04
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:56:49,,,,,,,,,,,,,,,,
Interval Count,33.71,17.03,0,0,0,0,0,0,0,0,0,0,54.88,0,0,11.88
Average m/min.,13.48,6.81,0,0,0,0,0,0,0,0,0,0,21.95,0,0,4.75
Distance,29070.13,17009.92,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23616.76,9505.34,7283,22452.37
Total Counts,72675.33,42524.8,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,59041.91,23763.34,18207.5,56130.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:57:49,,,,,,,,,,,,,,,,
Interval Count,44.22,39.22,0,0,0,0,0,0,0,0,0,0,35.24,0,0,0
Average m/min.,17.69,15.69,0,0,0,0,0,0,0,0,0,0,14.1,0,0,0
Distance,29087.82,17025.61,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23630.86,9505.34,7283,22452.37
Total Counts,72719.55,42564.03,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,59077.14,23763.34,18207.5,56130.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:58:49,,,,,,,,,,,,,,,,
Interval Count,0,14.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,29087.82,17031.49,13678.78,2708.2,24226.12,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23630.86,9505.34,7283,22452.37
Total Counts,72719.55,42578.74,34196.96,6770.5,60565.3,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,59077.14,23763.34,18207.5,56130.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 0:59:49,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0.57,0,0,0,0,0,0,0,49.88,0,0,0
Average m/min.,0,0,0,0,0.23,0,0,0,0,0,0,0,19.94,0,0,0
Distance,29087.82,17031.49,13678.78,2708.2,24226.35,24691.65,607.15,27278.67,2725.48,2354.34,14767.32,1094.94,23650.81,9505.34,7283,22452.37
Total Counts,72719.55,42578.74,34196.96,6770.5,60565.87,61729.13,1517.88,68196.67,6813.71,5885.86,36918.3,2737.34,59127.03,23763.34,18207.5,56130.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 1:00:49,,,,,,,,,,,,,,,,
