poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 20:05:38.780344,2
1,1,0,2018-10-01 20:06:03.106516,2
1,1,0,2018-10-01 20:06:13.215891,2
3,0,0,2018-10-01 20:07:01.797922,2
3,0,0,2018-10-01 20:07:20.616281,2
1,1,1,2018-10-01 20:07:27.991281,2
1,1,0,2018-10-01 20:07:51.247141,2
1,1,0,2018-10-01 20:11:24.993234,2
1,1,0,2018-10-01 20:11:25.795969,2
1,1,0,2018-10-01 20:11:58.061594,2
1,1,1,2018-10-01 20:11:59.495188,2
2,0,0,2018-10-01 20:12:13.241281,2
2,0,0,2018-10-01 20:12:53.415109,2
1,1,0,2018-10-01 20:13:54.444406,2
1,1,0,2018-10-01 20:13:55.178781,2
1,1,0,2018-10-01 20:14:49.733999,2
1,1,0,2018-10-01 20:15:29.407003,2
1,1,0,2018-10-01 20:15:45.622999,2
3,0,0,2018-10-01 20:16:04.474996,2
1,1,0,2018-10-01 20:16:31.102003,2
2,0,0,2018-10-01 20:17:20.884992,2
1,1,1,2018-10-01 20:17:53.251005,2
1,1,0,2018-10-01 20:17:53.850996,2
1,1,0,2018-10-01 20:18:11.335005,2
1,1,0,2018-10-01 20:18:18.009001,2
2,0,0,2018-10-01 20:18:40.064009,2
1,1,0,2018-10-01 20:18:47.004011,2
2,0,0,2018-10-01 20:19:11.262007,2
2,0,0,2018-10-01 20:19:11.561994,2
1,1,1,2018-10-01 20:20:16.594007,2
2,0,0,2018-10-01 20:21:02.340010,2
3,0,0,2018-10-01 20:21:34.771986,2
2,0,0,2018-10-01 20:23:49.774000,2
3,0,0,2018-10-01 20:23:56.646986,2
1,1,0,2018-10-01 20:24:03.920973,2
3,0,0,2018-10-01 20:24:07.458021,2
3,0,0,2018-10-01 20:24:12.896986,2
1,1,0,2018-10-01 20:25:01.179029,2
1,1,0,2018-10-01 20:25:25.102979,2
1,1,0,2018-10-01 20:25:45.490003,2
3,0,0,2018-10-01 20:25:53.164015,2
1,1,1,2018-10-01 20:27:24.521986,2
1,1,0,2018-10-01 20:27:25.188978,2
1,1,0,2018-10-01 20:27:36.867994,2
1,1,0,2018-10-01 20:27:49.880995,2
1,1,0,2018-10-01 20:27:53.984999,2
1,1,1,2018-10-01 20:28:01.625990,2
1,1,0,2018-10-01 20:28:16.440992,2
1,1,0,2018-10-01 20:28:43.901014,2
1,1,0,2018-10-01 20:28:48.305982,2
1,1,0,2018-10-01 20:29:09.927015,2
1,1,1,2018-10-01 20:30:41.185011,2
1,1,0,2018-10-01 20:30:53.430982,2
1,1,0,2018-10-01 20:31:02.573011,2
2,0,0,2018-10-01 20:31:41.579054,2
1,1,0,2018-10-01 20:31:49.186964,2
2,0,0,2018-10-01 20:31:51.555982,2
1,1,0,2018-10-01 20:32:52.850050,2
1,1,1,2018-10-01 20:32:53.684034,2
1,1,0,2018-10-01 20:33:11.935987,2
3,0,0,2018-10-01 20:33:28.952955,2
1,1,0,2018-10-01 20:34:07.591993,2
3,0,0,2018-10-01 20:36:31.169020,2
2,0,0,2018-10-01 20:36:34.504957,2
3,0,0,2018-10-01 20:36:37.675001,2
1,1,0,2018-10-01 20:37:02.800001,2
2,0,0,2018-10-01 20:37:25.189039,2
1,1,0,2018-10-01 20:37:35.466017,2
1,1,1,2018-10-01 20:37:49.247022,2
1,1,0,2018-10-01 20:39:05.423048,2
1,1,0,2018-10-01 20:39:13.463941,2
3,0,0,2018-10-01 20:39:32.784010,2
2,0,0,2018-10-01 20:41:12.950025,2
1,1,0,2018-10-01 20:41:14.886061,2
1,1,0,2018-10-01 20:41:25.128980,2
3,0,0,2018-10-01 20:41:31.034986,2
1,1,1,2018-10-01 20:42:37.902052,2
1,1,0,2018-10-01 20:43:13.437940,2
1,1,0,2018-10-01 20:43:15.972975,2
3,0,0,2018-10-01 20:43:53.711012,2
1,1,0,2018-10-01 20:45:17.794996,2
1,1,0,2018-10-01 20:47:33.798048,2
1,1,1,2018-10-01 20:47:46.009962,2
1,1,0,2018-10-01 20:48:03.827955,2
1,1,0,2018-10-01 20:50:19.963941,2
1,1,0,2018-10-01 20:50:36.046949,2
3,0,0,2018-10-01 20:51:00.670973,2
1,1,0,2018-10-01 20:51:52.323072,2
3,0,0,2018-10-01 20:52:02.834059,2
3,0,0,2018-10-01 20:52:18.048902,2
1,1,1,2018-10-01 20:52:35.599928,2
1,1,0,2018-10-01 20:52:47.145094,2
