poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 20:06:29.432688,2
2,0,0,2018-10-01 20:06:36.204172,2
3,0,0,2018-10-01 20:06:41.710031,2
3,0,0,2018-10-01 20:06:53.690500,2
3,0,0,2018-10-01 20:07:04.801828,2
1,1,0,2018-10-01 20:07:12.641672,2
1,1,0,2018-10-01 20:07:15.077219,2
1,1,0,2018-10-01 20:07:26.456125,2
1,1,0,2018-10-01 20:07:34.229562,2
3,0,0,2018-10-01 20:07:37.633859,2
3,0,0,2018-10-01 20:07:45.575266,2
2,0,0,2018-10-01 20:07:50.213938,2
3,0,0,2018-10-01 20:08:09.631906,2
2,0,0,2018-10-01 20:08:47.436594,2
3,0,0,2018-10-01 20:08:55.010812,2
1,1,1,2018-10-01 20:08:57.946359,2
1,1,0,2018-10-01 20:08:59.282297,2
1,1,0,2018-10-01 20:09:00.415109,2
2,0,0,2018-10-01 20:09:05.788156,2
1,1,0,2018-10-01 20:09:09.858469,2
1,1,0,2018-10-01 20:09:17.499094,2
3,0,0,2018-10-01 20:09:20.436594,2
1,1,1,2018-10-01 20:09:24.874094,2
3,0,0,2018-10-01 20:09:32.247141,2
2,0,0,2018-10-01 20:09:33.549875,2
1,1,0,2018-10-01 20:09:37.487375,2
1,1,0,2018-10-01 20:09:38.754953,2
2,0,0,2018-10-01 20:09:39.389719,2
2,0,0,2018-10-01 20:09:47.930734,2
1,1,0,2018-10-01 20:09:48.563547,2
1,1,0,2018-10-01 20:09:50.899484,2
2,0,0,2018-10-01 20:09:52.268625,2
1,1,1,2018-10-01 20:09:55.737375,2
2,0,0,2018-10-01 20:09:58.774484,2
3,0,0,2018-10-01 20:10:05.581125,2
1,1,0,2018-10-01 20:10:08.350656,2
2,0,0,2018-10-01 20:10:09.385812,2
1,1,0,2018-10-01 20:10:12.688547,2
3,0,0,2018-10-01 20:10:19.461984,2
3,0,0,2018-10-01 20:10:20.495188,2
2,0,0,2018-10-01 20:10:26.301828,2
1,1,0,2018-10-01 20:10:30.772531,2
