Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Duration	Distance	Mean speed	Line crossings	Max speed	A : entries	A : time	A : distance	A : average speed	A : mean visit	A : mean distance to border	A : time getting closer to zone	A : time getting further from zone	B : entries	B : time	B : distance	B : average speed	B : mean visit	B : mean distance to border	B : time getting closer to zone	B : time getting further from zone	C : entries	C : time	C : distance	C : average speed	C : mean visit	C : mean distance to border	C : time getting closer to zone	C : time getting further from zone	A0 : entries	A0 : time	A0 : mean distance to border	A0 : time getting closer to zone	A0 : time getting further from zone	Center : entries	Center : time	Center : time getting closer to zone	Center : time getting further from zone	Group
14	14	A	A	First stage	1	Y Maze Wolff	272 - 273 secs.	1.0	0.129	0.129	1	0.281	0	0.8	0.129	0.141	0.8	0.029	0.0	0.1	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.0	1.0	1	0.2	0.034	0.5	0.0	0	0.0	0.0	0.7	Sham
14	14	A	A	First stage	1	Y Maze Wolff	273 - 274 secs.	1.0	0.085	0.085	0	0.218	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.1	0.8	0	1.0	0.037	0.0	0.0	0	0.0	0.1	0.8	Sham
14	14	A	A	First stage	1	Y Maze Wolff	274 - 275 secs.	1.0	0.025	0.025	0	0.051	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.3	0.7	0	0.0	0.000				0.1	0.8	0	1.0	0.035	0.0	0.0	0	0.0	0.1	0.7	Sham
14	14	A	A	First stage	1	Y Maze Wolff	275 - 276 secs.	1.0	0.000	0.000	0	0.059	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.5	0.3	0	1.0	0.032	0.0	0.0	0	0.0	0.4	0.3	Sham
14	14	A	A	First stage	1	Y Maze Wolff	276 - 277 secs.	1.0	0.170	0.170	1	0.198	1	0.2	0.000	0.000	0.2	0.029	0.5	0.0	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.8	0.0	0	0.8	0.033	0.0	0.1	0	0.0	0.8	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	277 - 278 secs.	1.0	0.287	0.287	1	0.357	0	1.0	0.287	0.177	1.0	0.026	0.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0		0.0	1.0	1	0.0	0.9	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	278 - 279 secs.	1.0	0.068	0.068	0	0.173	0	0.0	0.000				0.0	0.7	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.3	0.4	0	0.0		0.0	0.7	0	1.0	0.0	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	279 - 280 secs.	1.0	0.199	0.199	1	0.249	0	0.0	0.000				0.0	1.0	1	1.0	0.175	0.210	1.0	0.024	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0		0.0	1.0	0	0.0	0.0	0.9	Sham
14	14	A	A	First stage	1	Y Maze Wolff	280 - 281 secs.	1.0	0.097	0.097	0	0.224	0	0.0	0.000				0.0	0.9	0	1.0	0.097	0.101	1.0	0.037	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0		0.1	0.8	0	0.0	0.0	0.9	Sham
14	14	A	A	First stage	1	Y Maze Wolff	281 - 282 secs.	1.0	0.053	0.053	0	0.076	0	0.0	0.000				0.7	0.2	0	1.0	0.053	0.033	1.0	0.040	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0		0.7	0.2	0	0.0	0.7	0.2	Sham
14	14	A	A	First stage	1	Y Maze Wolff	282 - 283 secs.	1.0	0.081	0.081	0	0.109	0	0.0	0.000				0.9	0.0	0	1.0	0.081	0.125	1.0	0.038	0.0	0.0	0	0.0	0.000				0.9	0.0	0	0.0		0.9	0.1	0	0.0	0.9	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	283 - 284 secs.	1.0	0.287	0.287	1	0.403	0	0.0	0.000				0.7	0.0	0	0.6	0.239	0.294	0.6	0.033	0.0	0.3	0	0.0	0.000				1.0	0.0	0	0.0		0.9	0.0	1	0.4	0.5	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	284 - 285 secs.	1.0	0.130	0.130	1	0.285	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.1	0.8	1	0.5	0.130	0.345	0.5	0.028	0.1	0.3	0	0.0		0.2	0.6	0	0.6	0.0	0.4	Sham
14	14	A	A	First stage	1	Y Maze Wolff	285 - 286 secs.	1.0	0.135	0.135	0	0.262	0	0.0	0.000				0.1	0.9	0	0.0	0.000				0.1	0.9	0	1.0	0.135	0.135	1.0	0.032	0.0	0.0	0	0.0		0.0	1.0	0	0.0	0.1	0.9	Sham
14	14	A	A	First stage	1	Y Maze Wolff	286 - 287 secs.	1.0	0.023	0.023	0	0.052	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.1	0.8	0	1.0	0.023	0.024	1.0	0.025	0.0	0.0	0	0.0		0.2	0.7	0	0.0	0.1	0.8	Sham
14	14	A	A	First stage	1	Y Maze Wolff	287 - 288 secs.	1.0	0.030	0.030	0	0.056	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.2	0.7	0	1.0	0.030	0.061	1.0	0.032	0.0	0.0	0	0.0		0.1	0.8	0	0.0	0.2	0.7	Sham
14	14	A	A	First stage	1	Y Maze Wolff	288 - 289 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.3	0.5	0	1.0	0.000	0.000	1.0	0.040	0.0	0.0	0	0.0		0.4	0.4	0	0.0	0.3	0.5	Sham
14	14	A	A	First stage	1	Y Maze Wolff	289 - 290 secs.	1.0	0.000	0.000	0	0.076	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.5	0.4	0	1.0	0.000	0.023	1.0	0.030	0.0	0.0	0	0.0		0.7	0.1	0	0.0	0.5	0.4	Sham
14	14	A	A	First stage	1	Y Maze Wolff	290 - 291 secs.	1.0	0.084	0.084	0	0.142	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	1.0	0.084	0.148	1.0	0.024	0.0	0.0	0	0.0		1.0	0.0	0	0.0	1.0	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	291 - 292 secs.	1.0	0.044	0.044	0	0.153	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.5	0.3	0	1.0	0.044	0.068	1.0	0.017	0.0	0.0	0	0.0		0.5	0.3	0	0.0	0.5	0.3	Sham
14	14	A	A	First stage	1	Y Maze Wolff	292 - 293 secs.	1.0	0.143	0.143	0	0.281	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	1.0	0.143	0.136	1.0	0.022	0.0	0.0	0	0.0		1.0	0.0	0	0.0	1.0	0.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	293 - 294 secs.	1.0	0.000	0.000	0	0.043	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.1	0.7	0	1.0	0.000	0.000	1.0	0.018	0.0	0.0	0	0.0		0.3	0.5	0	0.0	0.2	0.6	Sham
14	14	A	A	First stage	1	Y Maze Wolff	294 - 295 secs.	1.0	0.000	0.000	0	0.027	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.0	0.8	0	1.0	0.000	0.000	1.0	0.017	0.0	0.0	0	0.0		0.0	0.8	0	0.0	0.0	0.8	Sham
14	14	A	A	First stage	1	Y Maze Wolff	295 - 296 secs.	1.0	0.125	0.125	0	0.168	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	1.0	0.125	0.196	1.0	0.029	0.0	0.0	0	0.0		0.0	1.0	0	0.0	0.0	1.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	296 - 297 secs.	1.0	0.077	0.077	0	0.125	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	1.0	0.077	0.086	1.0	0.035	0.0	0.0	0	0.0		0.0	1.0	0	0.0	0.0	1.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	297 - 298 secs.	1.0	0.049	0.049	0	0.106	0	0.0	0.000				0.4	0.5	0	0.0	0.000				0.4	0.5	0	1.0	0.049	0.025	1.0	0.034	0.0	0.0	0	0.0		0.4	0.5	0	0.0	0.4	0.5	Sham
14	14	A	A	First stage	1	Y Maze Wolff	298 - 299 secs.	1.0	0.025	0.025	0	0.098	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	1.0	0.025	0.033	1.0	0.034	0.0	0.0	0	0.0		0.0	1.0	0	0.0	0.0	1.0	Sham
14	14	A	A	First stage	1	Y Maze Wolff	299 - 300 secs.	1.0	0.024	0.024	0	0.043	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.3	0.4	0	1.0	0.024	0.000	1.0	0.030	0.0	0.0	0	0.0		0.3	0.4	0	0.0	0.3	0.4	Sham
15	15	A	A	First stage	1	Y Maze Wolff	0 - 1 secs.	1.0	0.000	0.000	0	0.012	1	1.0	0.000	0.000	1.0	0.021	0.0	0.0	0	0.0	0.000				0.5	0.0	0	0.0	0.000				0.3	0.1	0	0.0		0.0	0.3	0	0.0	0.3	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	1 - 2 secs.	1.0	0.077	0.077	1	0.049	0	1.0	0.077	0.000	1.0	0.016	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	1	0.0	0.029	0.1	0.0	0	0.0	0.0	1.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	2 - 3 secs.	1.0	0.000	0.000	0	0.038	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.4	0.1	0	0.0	0.000				0.3	0.2	0	1.0	0.029	0.0	0.0	0	0.0	0.3	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	3 - 4 secs.	1.0	0.057	0.057	1	0.135	1	0.8	0.000	0.055	0.8	0.025	0.0	0.0	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.5	0.2	0	0.2	0.029	0.1	0.4	0	0.0	0.5	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	4 - 5 secs.	1.0	0.000	0.000	0	0.057	0	1.0	0.000	0.016	1.0	0.025	0.0	0.0	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.4	0.2	0	0.0		0.2	0.1	0	0.0	0.2	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	5 - 6 secs.	1.0	0.051	0.051	1	0.122	0	0.0	0.051	2.477	0.0	0.017	0.1	0.4	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.4	0.5	1	1.0	0.032	0.0	0.0	0	0.0	0.4	0.5	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	6 - 7 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.3	0.5	0	1.0	0.034	0.0	0.0	0	0.0	0.2	0.4	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	7 - 8 secs.	1.0	0.016	0.016	0	0.024	0	0.0	0.000				0.0	0.2	0	0.0	0.000				0.1	0.3	0	0.0	0.000				0.1	0.3	0	1.0	0.039	0.0	0.0	0	0.0	0.1	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	8 - 9 secs.	1.0	0.018	0.018	0	0.044	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.2	0.6	0	1.0	0.037	0.0	0.0	0	0.0	0.2	0.6	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	9 - 10 secs.	1.0	0.000	0.000	0	0.028	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.2	0.6	0	1.0	0.036	0.0	0.0	0	0.0	0.2	0.6	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	10 - 11 secs.	1.0	0.018	0.018	0	0.063	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	1.0	0.035	0.0	0.0	0	0.0	0.9	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	11 - 12 secs.	1.0	0.000	0.000	0	0.023	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.5	0.1	0	1.0	0.036	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	12 - 13 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	1.0	0.036	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	13 - 14 secs.	1.0	0.000	0.000	0	0.007	0	0.0	0.000				0.0	0.1	0	0.0	0.000				0.0	0.2	0	0.0	0.000				0.0	0.1	0	1.0	0.035	0.0	0.0	0	0.0	0.0	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	14 - 15 secs.	1.0	0.000	0.000	0	0.001	0	0.0	0.000				0.0	0.0	0	0.0	0.000				0.0	0.0	0	0.0	0.000				0.0	0.0	0	1.0	0.035	0.0	0.0	0	0.0	0.0	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	15 - 16 secs.	1.0	0.000	0.000	0	0.011	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.2	0.2	0	1.0	0.034	0.0	0.0	0	0.0	0.2	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	16 - 17 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.2	0.2	0	1.0	0.034	0.0	0.0	0	0.0	0.2	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	17 - 18 secs.	1.0	0.000	0.000	0	0.020	0	0.0	0.000				0.1	0.3	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.2	0.3	0	1.0	0.034	0.0	0.0	0	0.0	0.1	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	18 - 19 secs.	1.0	0.000	0.000	0	0.026	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.1	0.7	0	1.0	0.037	0.0	0.0	0	0.0	0.0	0.6	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	19 - 20 secs.	1.0	0.032	0.032	0	0.037	0	0.0	0.000				0.3	0.3	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.4	0.3	0	1.0	0.034	0.0	0.0	0	0.0	0.3	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	20 - 21 secs.	1.0	0.000	0.000	0	0.030	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.4	0.5	0	0.0	0.000				0.1	0.7	0	1.0	0.031	0.0	0.0	0	0.0	0.1	0.5	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	21 - 22 secs.	1.0	0.000	0.000	0	0.019	0	0.0	0.000				0.4	0.0	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.5	0.1	0	1.0	0.030	0.0	0.0	0	0.0	0.4	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	22 - 23 secs.	1.0	0.000	0.000	0	0.009	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	1.0	0.028	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	23 - 24 secs.	1.0	0.000	0.000	0	0.014	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.5	0.2	0	1.0	0.028	0.0	0.0	0	0.0	0.4	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	24 - 25 secs.	1.0	0.000	0.000	0	0.014	0	0.0	0.000				0.2	0.0	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.5	0.0	0	1.0	0.026	0.0	0.0	0	0.0	0.2	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	25 - 26 secs.	1.0	0.000	0.000	0	0.030	0	0.0	0.000				0.3	0.2	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.3	0.4	0	1.0	0.026	0.0	0.0	0	0.0	0.3	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	26 - 27 secs.	1.0	0.019	0.019	0	0.048	0	0.0	0.000				0.4	0.0	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.4	0.4	0	1.0	0.037	0.0	0.0	0	0.0	0.4	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	27 - 28 secs.	1.0	0.000	0.000	0	0.014	0	0.0	0.000				0.4	0.1	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.5	0.2	0	1.0	0.036	0.0	0.0	0	0.0	0.4	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	28 - 29 secs.	1.0	0.000	0.000	0	0.015	0	0.0	0.000				0.4	0.0	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.5	0.4	0	1.0	0.034	0.0	0.0	0	0.0	0.4	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	29 - 30 secs.	1.0	0.017	0.017	0	0.020	0	0.0	0.000				0.0	0.2	0	0.0	0.000				0.1	0.2	0	0.0	0.000				0.1	0.2	0	1.0	0.030	0.0	0.0	0	0.0	0.0	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	30 - 31 secs.	1.0	0.016	0.016	0	0.025	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.4	0.3	0	1.0	0.028	0.0	0.0	0	0.0	0.4	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	31 - 32 secs.	1.0	0.018	0.018	0	0.026	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.2	0.7	0	1.0	0.036	0.0	0.0	0	0.0	0.2	0.7	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	32 - 33 secs.	1.0	0.000	0.000	0	0.018	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.5	0.1	0	1.0	0.034	0.0	0.0	0	0.0	0.5	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	33 - 34 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.4	0.2	0	1.0	0.029	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	34 - 35 secs.	1.0	0.000	0.000	0	0.012	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	1.0	0.031	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	35 - 36 secs.	1.0	0.000	0.000	0	0.020	0	0.0	0.000				0.2	0.3	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.4	0.4	0	1.0	0.030	0.0	0.0	0	0.0	0.2	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	36 - 37 secs.	1.0	0.000	0.000	0	0.017	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.1	0	1.0	0.034	0.0	0.0	0	0.0	0.3	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	37 - 38 secs.	1.0	0.000	0.000	0	0.034	0	0.0	0.000				0.1	0.2	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.3	0.5	0	1.0	0.032	0.0	0.0	0	0.0	0.1	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	38 - 39 secs.	1.0	0.000	0.000	0	0.029	0	0.0	0.000				0.0	0.4	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.2	0.4	0	1.0	0.033	0.0	0.0	0	0.0	0.1	0.4	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	39 - 40 secs.	1.0	0.000	0.000	0	0.019	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.5	0.2	0	1.0	0.028	0.0	0.0	0	0.0	0.4	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	40 - 41 secs.	1.0	0.000	0.000	0	0.009	0	0.0	0.000				0.0	0.0	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	1.0	0.026	0.0	0.0	0	0.0	0.0	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	41 - 42 secs.	1.0	0.000	0.000	0	0.012	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.2	0.1	0	0.0	0.000				0.1	0.2	0	1.0	0.027	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	42 - 43 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.0	0.2	0	0.0	0.000				0.1	0.3	0	0.0	0.000				0.2	0.3	0	1.0	0.028	0.0	0.0	0	0.0	0.0	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	43 - 44 secs.	1.0	0.000	0.000	0	0.019	0	0.0	0.000				0.3	0.0	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.5	0.1	0	1.0	0.027	0.0	0.0	0	0.0	0.3	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	44 - 45 secs.	1.0	0.606	0.606	0	0.697	0	0.0	0.000				0.6	0.3	0	0.0	0.000				0.6	0.4	0	0.0	0.000				0.5	0.5	0	1.0	0.020	0.0	0.0	0	0.0	0.6	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	45 - 46 secs.	1.0	0.000	0.000	0	0.392	0	0.0	0.000				0.0	0.3	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.0	0.7	0	1.0	0.032	0.0	0.0	0	0.0	0.0	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	46 - 47 secs.	1.0	0.000	0.000	0	0.028	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.6	0.1	0	1.0	0.033	0.0	0.0	0	0.0	0.3	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	47 - 48 secs.	1.0	0.000	0.000	0	0.018	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.7	0.2	0	1.0	0.029	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	48 - 49 secs.	1.0	0.000	0.000	0	0.015	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.0	0.9	0	1.0	0.029	0.0	0.0	0	0.0	0.0	0.8	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	49 - 50 secs.	1.0	0.034	0.034	0	0.034	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.1	0.9	0	0.0	0.000				0.2	0.8	0	1.0	0.030	0.0	0.0	0	0.0	0.1	0.8	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	50 - 51 secs.	1.0	0.016	0.016	0	0.046	0	0.0	0.000				0.6	0.2	0	0.0	0.000				0.6	0.2	0	0.0	0.000				0.6	0.2	0	1.0	0.026	0.0	0.0	0	0.0	0.6	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	51 - 52 secs.	1.0	0.000	0.000	0	0.027	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.1	0.7	0	1.0	0.028	0.0	0.0	0	0.0	0.0	0.6	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	52 - 53 secs.	1.0	0.000	0.000	0	0.022	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.7	0.3	0	0.0	0.000				0.5	0.5	0	1.0	0.033	0.0	0.0	0	0.0	0.5	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	53 - 54 secs.	1.0	0.000	0.000	0	0.030	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.5	0.2	0	1.0	0.039	0.0	0.0	0	0.0	0.5	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	54 - 55 secs.	1.0	0.017	0.017	0	0.013	0	0.0	0.000				0.4	0.0	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.5	0.1	0	1.0	0.036	0.0	0.0	0	0.0	0.4	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	55 - 56 secs.	1.0	0.000	0.000	0	0.015	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.2	0	0.0	0.000				0.3	0.1	0	1.0	0.035	0.0	0.0	0	0.0	0.1	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	56 - 57 secs.	1.0	0.000	0.000	0	0.012	0	0.0	0.000				0.1	0.0	0	0.0	0.000				0.1	0.3	0	0.0	0.000				0.4	0.0	0	1.0	0.035	0.0	0.0	0	0.0	0.2	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	57 - 58 secs.	1.0	0.021	0.021	0	0.021	0	0.0	0.000				0.3	0.0	0	0.0	0.000				0.3	0.0	0	0.0	0.000				0.3	0.0	0	1.0	0.028	0.0	0.0	0	0.0	0.3	0.0	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	58 - 59 secs.	1.0	0.108	0.108	0	0.081	0	0.0	0.000				0.0	0.4	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.0	0.5	0	1.0	0.015	0.0	0.0	0	0.0	0.0	0.4	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	59 - 60 secs.	1.0	0.000	0.000	0	0.039	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.1	0	1.0	0.010	0.0	0.0	0	0.0	0.3	0.1	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	60 - 61 secs.	1.0	0.000	0.000	0	0.057	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.3	0.5	0	1.0	0.010	0.0	0.0	0	0.0	0.3	0.5	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	61 - 62 secs.	1.0	0.000	0.000	0	0.057	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.4	0.4	0	1.0	0.010	0.0	0.0	0	0.0	0.4	0.4	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	62 - 63 secs.	1.0	0.000	0.000	0	0.063	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.4	0.4	0	1.0	0.010	0.0	0.0	0	0.0	0.4	0.4	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	63 - 64 secs.	1.0	0.000	0.000	0	0.055	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.4	0.3	0	1.0	0.008	0.0	0.0	0	0.0	0.4	0.3	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	64 - 65 secs.	1.0	0.000	0.000	0	0.011	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.2	0.2	0	1.0	0.008	0.0	0.0	0	0.0	0.2	0.2	Irrad
15	15	A	A	First stage	1	Y Maze Wolff	65 - 66 secs.	1.0	0.000	0.000	0	0.010	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.2	0.4	0	1.0	0.008	0.0	0.0	0	0.0	0.2	0.4	Irrad
