Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Distance	Mean speed	Time mobile	Time immobile	A : entries	A : time	A : distance	A : mean distance from	A : mean distance to border	B : entries	B : time	B : distance	B : mean distance from	B : mean distance to border	C : entries	C : time	C : distance	C : mean distance from	C : mean distance to border	A0 : entries	A0 : time	A0 : distance	A0 : mean distance from	A0 : mean distance to border	Center : entries	Center : time	Center : distance	Center : mean distance from	Center : mean distance to border	Group	ID
18	18	A	A	First stage	1	Y Maze Wolff	248 - 249 secs.	0.086	0.086	1.0	0.0	0	0.0	0.000	0.056		0	0.0	0.000	0.418		0	0.0	0.000	0.399		0	1.0	0.086		0.018	0	0.0	0.000	0.355		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	249 - 250 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.126		0	0.0	0.000	0.488		0	0.0	0.000	0.469		0	1.0	0.000		0.018	0	0.0	0.000	0.425		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	250 - 251 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.127		0	0.0	0.000	0.490		0	0.0	0.000	0.469		0	1.0	0.000		0.017	0	0.0	0.000	0.426		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	251 - 252 secs.	0.022	0.022	0.4	0.6	0	0.0	0.000	0.135		0	0.0	0.000	0.499		0	0.0	0.000	0.476		0	1.0	0.022		0.015	0	0.0	0.000	0.435		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	252 - 253 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.136		0	0.0	0.000	0.501		0	0.0	0.000	0.475		0	1.0	0.000		0.012	0	0.0	0.000	0.436		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	253 - 254 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.134		0	0.0	0.000	0.499		0	0.0	0.000	0.474		0	1.0	0.000		0.012	0	0.0	0.000	0.435		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	254 - 255 secs.	0.000	0.000	0.7	0.3	0	0.0	0.000	0.128		0	0.0	0.000	0.492		0	0.0	0.000	0.469		0	1.0	0.000		0.014	0	0.0	0.000	0.428		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	255 - 256 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.126		0	0.0	0.000	0.490		0	0.0	0.000	0.467		0	1.0	0.000		0.014	0	0.0	0.000	0.426		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	256 - 257 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.137		0	0.0	0.000	0.498		0	0.0	0.000	0.481		0	1.0	0.000		0.022	0	0.0	0.000	0.436		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	257 - 258 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.137		0	0.0	0.000	0.496		0	0.0	0.000	0.483		0	1.0	0.000		0.026	0	0.0	0.000	0.435		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	258 - 259 secs.	0.000	0.000	0.3	0.7	0	0.0	0.000	0.126		0	0.0	0.000	0.488		0	0.0	0.000	0.468		0	1.0	0.000		0.017	0	0.0	0.000	0.425		Irrad-Wheel	12
18	18	A	A	First stage	1	Y Maze Wolff	259 - 260 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.128		0	0.0	0.000	0.492		0	0.0	0.000	0.469		0	1.0	0.000		0.014	0	0.0	0.000	0.428		Irrad-Wheel	12
